187,196,197,195.273
142,144,146,144.36999999999998
22,24,26,24.369999999999997
29,35,36,34.614999999999995
153,160,161,159.50099999999998
189,197,198,196.387
182,190,191,189.38699999999997
133,133,133,133.0
14,14,14,14.0
29,35,36,34.614999999999995
156,162,163,161.61499999999998
189,197,198,196.387
179,188,189,187.273
122,122,122,121.99999999999999
7,7,7,7.0
32,34,34,33.772
161,163,163,162.772
189,197,200,196.98499999999999
178,186,189,185.98499999999999
107,107,107,107.0
10,10,10,10.0
47,49,49,48.772000000000006
174,176,176,175.772
192,201,202,200.273
177,186,187,185.27299999999997
78,81,80,80.359
5,7,7,6.772
47,52,51,51.131
175,180,179,179.13099999999997
190,198,201,197.98499999999999
175,183,186,182.98499999999999
58,58,58,58.0
5,5,5,5.0
54,56,56,55.772
180,182,182,181.772
187,195,199,195.284
172,180,184,180.284
51,51,51,50.99999999999999
2,2,2,1.9999999999999998
57,60,59,59.358999999999995
181,183,183,182.772
195,201,205,201.51199999999997
171,176,180,176.626
51,51,51,50.99999999999999
10,10,10,10.0
97,99,99,98.77199999999999
185,188,187,187.359
194,200,203,200.21299999999997
169,174,178,174.62599999999998
44,44,44,43.99999999999999
8,8,8,7.999999999999999
108,112,112,111.544
183,188,187,187.131
191,196,200,196.62599999999998
155,160,164,160.62599999999998
31,31,31,31.0
10,10,10,10.0
132,132,132,132.0
190,190,190,189.99999999999997
191,196,200,196.62599999999998
153,159,163,159.512
31,31,31,31.0
21,21,21,21.0
141,144,143,143.359
191,194,193,193.359
189,195,199,195.51199999999997
149,154,158,154.62599999999998
30,30,30,30.0
24,24,24,24.0
147,149,149,148.772
193,196,196,195.65800000000002
189,195,199,195.51199999999997
148,153,157,153.62599999999998
28,28,28,28.0
26,26,26,25.999999999999996
149,152,151,151.35899999999998
193,196,196,195.65800000000002
188,194,198,194.512
142,147,151,147.62599999999998
17,17,17,17.0
22,22,22,21.999999999999996
150,154,154,153.54399999999998
191,196,196,195.43
188,191,195,191.85399999999998
138,141,145,141.85399999999998
15,15,15,15.0
26,26,26,25.999999999999996
154,156,156,155.772
193,196,196,195.65800000000002
187,191,192,190.843
131,135,137,135.142
7,7,7,7.0
28,28,28,28.0
158,163,162,162.131
193,197,197,196.544
186,190,191,189.843
122,126,127,125.84299999999999
8,8,8,7.999999999999999
34,34,34,34.0
166,168,168,167.77200000000002
196,198,198,197.772
181,184,188,184.85399999999998
89,92,96,92.854
0,0,0,0.0
34,34,34,34.0
169,171,173,171.36999999999998
198,200,202,200.37
179,183,184,182.843
58,62,63,61.842999999999996
0,0,0,0.0
44,44,44,43.99999999999999
177,177,177,177.0
199,199,199,199.0
183,183,183,182.99999999999997
55,55,55,55.0
0,0,0,0.0
47,47,47,47.0
177,180,179,179.35899999999998
196,198,198,197.772
174,176,176,175.772
36,39,38,38.358999999999995
0,0,0,0.0
49,49,49,49.0
180,180,180,180.0
199,199,199,199.0
169,169,169,168.99999999999997
30,30,30,30.0
0,0,0,0.0
65,65,65,65.0
179,183,183,182.54399999999998
193,197,197,196.544
164,168,168,167.544
17,22,21,21.130999999999997
0,0,0,0.0
0,0,0,0.0
3,3,3,3.0
1,1,1,0.9999999999999999
3,3,3,3.0
3,3,3,3.0
2,2,2,1.9999999999999998
2,2,2,1.9999999999999998
2,2,2,1.9999999999999998
2,2,2,1.9999999999999998
2,2,2,1.9999999999999998
0,0,0,0.0
0,0,0,0.0
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
